name,fabric_name,weave,width,weight_feel_suitability,content,design_name_color,shipping_weight,design_no,price_text,ragular_price,categories,short_description,long_description,images,tags,manage_stock,stock,status
Printed Cotton Flannel-362720,Cotton Flannel ,Twill ,58 Inches ,"Medium Weight & Soft/ Used for making night suits, kids wear, dresses, coats etc.",100% Cotton ,White ,0.2,362720,280 Per Meter ,280,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | autumn-winter,"Printed Cotton Flannel Fabric is commonly used to make dresses, kids wear, tartan clothing, blankets, bed sheets, and sleepwear.","Flannel is a soft woven fabric, of various fineness. This is flannel cotton fabric with prints on it. It is mediumweight and soft fabric with one side brushed. Brushing is a mechanical process wherein a fine metal brush rubs the fabric to raise fine fibres from the loosely spun yarns to form a nap.","362720-(4).jpg, 362720-(2).jpg, 362720-(3).jpg","cotton flannel prints, printed cotton flannel, cotton flannel, printer flannel, winter fabric, fabric for kurtis, fabric for night suits, fabric for winter tops, fabric for winter dresses, fabric for dresses, fabric for skirts, fabric for coats, fabric for blankets, fabric for bed sheets, 362720",no ,in_stock,Published
Printed Cotton Flannel-362920,Cotton Flannel ,Twill ,58 Inches ,"Medium Weight & Soft/ Used for making night suits, kids wear, dresses, coats etc.",100% Cotton ,Blue ,0.2,362920,280 Per Meter ,280,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | autumn-winter,"Printed Cotton Flannel Fabric is commonly used to make dresses, kids wear, tartan clothing, blankets, bed sheets, and sleepwear.","Flannel is a soft woven fabric, of various fineness. This is flannel cotton fabric with prints on it. It is mediumweight and soft fabric with one side brushed. Brushing is a mechanical process wherein a fine metal brush rubs the fabric to raise fine fibres from the loosely spun yarns to form a nap.","362920-(4).jpg, 362920-(2).jpg, 362920-(3).jpg","cotton flannel prints, printed cotton flannel, cotton flannel, printer flannel, winter fabric, fabric for kurtis, fabric for night suits, fabric for winter tops, fabric for winter dresses, fabric for dresses, fabric for skirts, fabric for coats, fabric for blankets, fabric for bed sheets, 362920",no ,in_stock,Published
Printed Cotton Flannel-363020,Cotton Flannel ,Twill ,58 Inches ,"Medium Weight & Soft/ Used for making night suits, kids wear, dresses, coats etc.",100% Cotton ,Black ,0.2,363020,280 Per Meter ,280,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | autumn-winter,"Printed Cotton Flannel Fabric is commonly used to make dresses, kids wear, tartan clothing, blankets, bed sheets, and sleepwear.","Flannel is a soft woven fabric, of various fineness. This is flannel cotton fabric with prints on it. It is mediumweight and soft fabric with one side brushed. Brushing is a mechanical process wherein a fine metal brush rubs the fabric to raise fine fibres from the loosely spun yarns to form a nap.","363020-(4).jpg, 363020-(2).jpg, 363020-(3).jpg","cotton flannel prints, printed cotton flannel, cotton flannel, printer flannel, winter fabric, fabric for kurtis, fabric for night suits, fabric for winter tops, fabric for winter dresses, fabric for dresses, fabric for skirts, fabric for coats, fabric for blankets, fabric for bed sheets, 363020",no ,in_stock,Published
Printed Cotton Flannel-2372320,Cotton Flannel ,Twill ,58 Inches ,"Medium Weight & Soft/ Used for making night suits, kids wear, dresses, coats etc.",100% Cotton ,Brow & Black ,0.2,2372320,280 Per Meter ,280,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | autumn-winter,"Printed Cotton Flannel Fabric is commonly used to make dresses, kids wear, tartan clothing, blankets, bed sheets, and sleepwear.","Flannel is a soft woven fabric, of various fineness. This is flannel cotton fabric with prints on it. It is mediumweight and soft fabric with one side brushed. Brushing is a mechanical process wherein a fine metal brush rubs the fabric to raise fine fibres from the loosely spun yarns to form a nap.","2372320-(4).jpg, 2372320-(2).jpg, 2372320-(3).jpg","cotton flannel prints, printed cotton flannel, cotton flannel, printer flannel, winter fabric, fabric for kurtis, fabric for night suits, fabric for winter tops, fabric for winter dresses, fabric for dresses, fabric for skirts, fabric for coats, fabric for blankets, fabric for bed sheets, 2372320 , leopard print, snimal skin print, animal print, leopard skin print ",no ,in_stock,Published
Printed Cotton Flannel-4399020,Cotton Flannel ,Twill ,58 Inches ,"Medium Weight & Soft/ Used for making night suits, kids wear, dresses, coats etc.",100% Cotton ,Pink ,0.2,4399020,280 Per Meter ,280,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | autumn-winter,"Printed Cotton Flannel Fabric is commonly used to make dresses, kids wear, tartan clothing, blankets, bed sheets, and sleepwear.","Flannel is a soft woven fabric, of various fineness. This is flannel cotton fabric with prints on it. It is mediumweight and soft fabric with one side brushed. Brushing is a mechanical process wherein a fine metal brush rubs the fabric to raise fine fibres from the loosely spun yarns to form a nap.","4399020-(4).jpg, 4399020-(2).jpg, 4399020-(3).jpg","cotton flannel prints, printed cotton flannel, cotton flannel, printer flannel, winter fabric, fabric for kurtis, fabric for night suits, fabric for winter tops, fabric for winter dresses, fabric for dresses, fabric for skirts, fabric for coats, fabric for blankets, fabric for bed sheets, 4399020 , floral print ",no ,in_stock,Published
Plain Spun Fabric-233621,Plain Spun ,Twill ,44 Inches,"Medium Weight/ Used for making dresses, suits, skirts, blouses, tops, kurtis, kaftan, palazzo, suits and more.",100% Polyester ,Dark Purple,0.2,233621,570 Per Meter ,570,polyester-fabrics>solids | latest-fabrics | trending-fabrics | autumn-winter,"Plain Spun fabric is commonly used for making winter suits, kurta, blouses, suits, kurtis, tops, tunics, stoles, scarves, dresses, skirts etc.","Spun Poly or otherwise known as Spun Polyester is made by spinning 100% polyester fibers into yarns. Spun poly is guaranteed to last twice, does not require ironing, does not shrink, has greater wash-ability, has color-fast material that doesn't stain and Looks, breathes, and feels better.","233621-(4).jpg, 233621-(2).jpg, 233621-(3).jpg","plain spun fabric, spun, plain poly spun, fabric for winters, fabric for kurtas, fabric for suits, fabric for tops, fabric for skirts, fabric for dresses, fabric for stoels, fabric for nehru jacket, fabric for palazzos, fabric for tunic, fabric for blouse, 233621",no ,in_stock,Published
Plain Spun Fabric-233721,Plain Spun ,Twill ,44 Inches,"Medium Weight/ Used for making dresses, suits, skirts, blouses, tops, kurtis, kaftan, palazzo, suits and more.",100% Polyester ,Blue ,0.2,233721,570 Per Meter ,570,polyester-fabrics>solids | latest-fabrics | trending-fabrics | autumn-winter,"Plain Spun fabric is commonly used for making winter suits, kurta, blouses, suits, kurtis, tops, tunics, stoles, scarves, dresses, skirts etc.","Spun Poly or otherwise known as Spun Polyester is made by spinning 100% polyester fibers into yarns. Spun poly is guaranteed to last twice, does not require ironing, does not shrink, has greater wash-ability, has color-fast material that doesn't stain and Looks, breathes, and feels better.","233721-(4).jpg, 233721-(2).jpg, 233721-(3).jpg","plain spun fabric, spun, plain poly spun, fabric for winters, fabric for kurtas, fabric for suits, fabric for tops, fabric for skirts, fabric for dresses, fabric for stoels, fabric for nehru jacket, fabric for palazzos, fabric for tunic, fabric for blouse, 233721",no ,in_stock,Published
Patch Work Fabric-4745720,Patch Work Fabric,Patch,40 Inches ,"Lightweight & Soft Fabric/ Suitable for making dresses, skirts, kurti, curtains, cushion covers and more.",Multi Fabric,Multicolour,0.2,4745720,650 Per Meter ,650,latest-fabrics | spring-summer,"Patch work fabric is suitable for making dresses, skirts, tops, kurti, soft furnishing and more.",Patch work fabric is a mixed fabric based. Patch designing is an art in which small fabric cuts stitch to make a single fabric piece. This fabric has colourful look with good drape. This fabric is good for making dresses and home furnishing.,"4745720-(4).jpg, 4745720-(2).jpg, 4745720-(3).jpg","multi fabrics, patch work fabric, patched fabrics, patch design fabrics, fabric for home furnishing, fabric for dresses, fabric for cushions, multicolour",no ,in_stock,Published
Fleece Fabric-4764420,Fleece Fabric,Pile ,38 Inches,"Mediumweight Soft Fabric/ Suitable for making hoodies, jackets, caps, kids wear, blankets, bedsheets, cushions, winter wear etc.",60% Cotton 40% Polyester,Sky Blue,1.1,4764420,990 per kg ,990,cotton>cotton-blends | latest-fabrics | autumn-winter | knits>knit-blends-wools,"Plain fleece fabric is suitable for making hoodies, dresses, winter wear, kids wear, caps, jackets, sweat shirts, blankets, cushions etc.","Plain fleece fabric is a polyester and cotton blend fabric. Fleece is pretty much synonymous with the winter time. Fleece is infinitely comfortable and relatively lightweight, so it's a great, warm fabric to use in casual, everyday coats and jackets so you can stay warm on the go.","4764420-(4).jpg, 4764420-(2).jpg, 4764420-(3).jpg","fleece fabric, cotton poly fleece, poly blend fleece, cotton blend fleece, fabric for hoodies, fabric for sweat shirts, fabric for winter dresses, fabric for blanket, fabric for kids wear, fabric for jackets, light blue, 4764420",no ,in_stock,Published
Plain Linen Fabric-4150819,Plain Linen Fabric,Plain ,58 Inches ,"Lightweight & Soft/ Suitable for shirts, dresses, skirts, tops, kurti, kurta, palazzo, kaftan and more.",100% Linen,Natural Beige,0.2,4150819,1640 per meter,1640,linens>linen-solids | latest-fabrics | spring-summer,"Plain Linen fabric, suitable for making shirts, skirts, kurta, tops, kurti, kaftan, blouses, palazzo and more.","Plain linen fabric is a 100% linen based fabric formed on plain weave. Linen is a natural fibre well known for its silky lustre, smoothness and high comfort value. Commonly used for making dresses.","4150819-(4).jpg, 4150819-(2).jpg, 4150819-(3).jpg","linens, linen fabrics, solids, solid linen, plain linen, fabric for shirts, fabric for dresses, fabric for kurta, fabric for suits, fabric for kurti, natural beige, 4150819",no ,in_stock,Published
Cotton Chambray Fabric-4599419,Cotton Chambray,Plain ,58 Inches ,"Lightweight & Soft/ Suitable for shirts, dresses, skirts, tops, kurti, kurta, palazzo, kaftan and more.",100% Cotton ,Daisy Blue,0.2,4599419,390 Per Meter ,390,cotton>solids | latest-fabrics | spring-summer,"Cotton chambray fabric is ideal for making shirts, dresses, kurti, kurta, tops, blouses, palazzo, skirts etc.","Cotton chambray fabric is a cotton based two tone fabric. Chambray fabric warp fiber is dyed and the weft fiber is another colour. This weave creates a soft, faded color that resembles two toned fabric. Linen chambray fabric used for making shirts, tops, blouses, kurtis etc.","4599419-(4).jpg, 4599419-(2).jpg, 4599419-(3).jpg","cottons, cotton fabrics, cotton chamray fabric, two toned fabrics, chambray, chambray fabric, fabric for shirts, fabric for kurta, fabric for suits, daisy blue, 4599419",no ,in_stock,Published
Plain Tissue Fabric-293220,Plain Tissue,Plain ,44 Inches,"Lightweight & sheer Fabric/ Suitable for making dresses, dupatta, gowns, sheers, curtains, flowy gowns, saree and more.",100% Polyester ,Two toned,0.15,293220,150 Per Meter ,150,polyester-fabrics>solids | latest-fabrics | spring-summer,"Plain tissue fabric is suitable for making dresses, skirts, gowns, dupatta, flowy gowns, frills, designer wear, sheers and more.","Plain tissue is a plain weave polyester base fabric. Tissue Thin, woven, gauze-like fabric. A fine transparent material, used for veils, specifically, cloth interwoven with gold or silver threads, or embossed with figures.","293220-(4).jpg, 293220-(2).jpg, 293220-(3).jpg","plain tissues, plain tissue fabrics, plain tissue, poly tissues, polyester tissue, tissue fabric, plain poly tisues, fabric for gowns, fabric for saree, fabric for sheers, two toned, 293220",no ,in_stock,Published
