name,fabric_name,weave,width,weight_feel_suitability,content,design_name_color,shipping_weight,design_no,price_text,ragular_price,categories,short_description,long_description,images,tags,manage_stock,stock,status
Suiting Check Fabric-4788420,Wool Suiting Fabric,Twill ,56 Inches ,"Suiting Fabric/ Suitable for making suits, skirts, formals, waist coats, jackets.",100% Wool ,Blue ,0.2,4788420,1210 Per Meter ,1210,silks-wools>woollen-textures | latest-fabrics | autumn-winter,"Wool suiting fabric, suitable for making dresses, formals, mens suits, blazers, skirts, jackets, waist coats etc.","Pure wool suiting fabric made from wool on textured weave. The wool contributes durability, resiliency and shape retention. The wet strength of the resultant fabric is also improved.","4788420-(4).jpg, 4788420-(2).jpg, 4788420-(3).jpg","wool suiting fabric, pure wool suiting fabric, suiting fabric, plain suiting fabric, wool fabric for suiting , fabric for suits, fabric for waist coat, fabric for coat, fabric for 3 piece, fabric for trousers, fabric for mens suit, fabric for blazerz, fabric for skirts, fabric for jackets, fabric for formal suiting, suiting fabric, blue, 4788420 , checked fabric",no,in_stock,published 
Printed Georgette-2256317,Printed Georgette ,Plain ,58 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour ,0.2,2256317,550 Per Meter ,550,prints>poly-prints | latest-fabrics | spring-summer | polyester-fabrics>prints,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle foree quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2256317-(4).jpg, 2256317-(2).jpg, 2256317-(3).jpg","printed georgette fabric, georgette, georgette prints, printed georgette, georgette stripes prints, printed fabric, fabric for kurtis, fabric for tops, fabric for sarees, fabric for tops, fabric for dupattas, fabric for kaftans, fabric for palazzo, fabric for skirts, fabric for dresses, fabric for gowns, 2256317 , stripes, printed stripes, ",no,in_stock,published 
Printed Georgette-2608718,Printed Georgette ,Plain ,58 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour ,0.2,2608718,530 Per Meter ,530,prints>poly-prints | latest-fabrics | spring-summer | polyester-fabrics>prints,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle foree quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2608718-(4).jpg, 2608718-(2).jpg, 2608718-(3).jpg, 2608718-(5).jpg","printed georgette fabric, georgette, georgette prints, printed georgette, printed fabric, fabric for kurtis, fabric for tops, fabric for sarees, fabric for tops, fabric for dupattas, fabric for kaftans, fabric for palazzo, fabric for skirts, fabric for dresses, fabric for gowns, 2608718",no,in_stock,published 
Printed Georgette-2193519,Printed Georgette ,Plain ,44 Inches,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour ,0.2,2193519,110 Per Meter ,110,prints>poly-prints | latest-fabrics | spring-summer | polyester-fabrics>prints,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle foree quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2193519-(4).jpg, 2193519-(2).jpg, 2193519-(3).jpg","printed georgette fabric, georgette, georgette prints, printed georgette, printed fabric, fabric for kurtis, fabric for tops, fabric for sarees, fabric for tops, fabric for dupattas, fabric for kaftans, fabric for palazzo, fabric for skirts, fabric for dresses, fabric for gowns, 2193519",no,in_stock,published 
Printed Georgette-2645118,Printed Georgette ,Plain ,44 Inches,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour ,0.2,2645118,110 Per Meter ,110,prints>poly-prints | latest-fabrics | spring-summer | polyester-fabrics>prints,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle foree quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2645118-(4).jpg, 2645118-(2).jpg, 2645118-(3).jpg","printed georgette fabric, georgette, georgette prints, printed georgette, printed fabric, fabric for kurtis, fabric for tops, fabric for sarees, fabric for tops, fabric for dupattas, fabric for kaftans, fabric for palazzo, fabric for skirts, fabric for dresses, fabric for gowns, 2645118 , paisley ",no,in_stock,published 
Printed Georgette-2625518,Printed Georgette ,Plain ,44 Inches,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour ,0.2,2625518,150 Per Meter ,150,prints>poly-prints | latest-fabrics | spring-summer | polyester-fabrics>prints,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle foree quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2625518-(4).jpg, 2625518-(2).jpg, 2625518-(3).jpg","printed georgette fabric, georgette, georgette prints, printed georgette, printed fabric, fabric for kurtis, fabric for tops, fabric for sarees, fabric for tops, fabric for dupattas, fabric for kaftans, fabric for palazzo, fabric for skirts, fabric for dresses, fabric for gowns, 2625518 , tie and dye print ",no,in_stock,published 
Printed Georgette-2638218,Printed Georgette ,Plain ,44 Inches,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour ,0.2,2638218,110 Per Meter ,110,prints>poly-prints | latest-fabrics | spring-summer | polyester-fabrics>prints,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle foree quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2638218-(4).jpg, 2638218-(2).jpg, 2638218-(3).jpg","printed georgette fabric, georgette, georgette prints, printed georgette, printed fabric, fabric for kurtis, fabric for tops, fabric for sarees, fabric for tops, fabric for dupattas, fabric for kaftans, fabric for palazzo, fabric for skirts, fabric for dresses, fabric for gowns, 2638218 , floral print ",no,in_stock,published 
Printed Georgette-2137717,Printed Georgette ,Plain ,44 Inches,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour ,0.2,2137717,110 Per Meter ,110,prints>poly-prints | latest-fabrics | spring-summer | polyester-fabrics>prints,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle foree quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2137717-(4).jpg, 2137717-(2).jpg, 2137717-(3).jpg, 2137717-(5).jpg","printed georgette fabric, georgette, georgette prints, printed georgette, printed fabric, fabric for kurtis, fabric for tops, fabric for sarees, fabric for tops, fabric for dupattas, fabric for kaftans, fabric for palazzo, fabric for skirts, fabric for dresses, fabric for gowns, 2137717 , floral print ",no,in_stock,published 
Printed Georgette-2263919,Printed Georgette ,Plain ,44 Inches,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour ,0.2,2263919,110 Per Meter ,110,prints>poly-prints | latest-fabrics | spring-summer | polyester-fabrics>prints,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle foree quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2263919-(4).jpg, 2263919-(2).jpg, 2263919-(3).jpg","printed georgette fabric, georgette, georgette prints, printed georgette, printed fabric, fabric for kurtis, fabric for tops, fabric for sarees, fabric for tops, fabric for dupattas, fabric for kaftans, fabric for palazzo, fabric for skirts, fabric for dresses, fabric for gowns, 2263919",no,in_stock,published 
Printed Cotton Voile-1EG188,Cotton Voile ,Plain ,44 Inches,"Lightweight & soft/ Suitable for making dresses, skirts, tops, kurti, suits, sarees, dupatta and more.",100% Cotton ,White & Yellow ,0.2,1EG188,160 Per Meter ,160,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | trending-fabrics | spring-summer,"Printed cotton voile fabric is suitable for making dresses, skirts, tops, kurti, blouses, kaftan, scarves, kids wear and more.","Printed cotton voile fabric is a plain weave cotton based fabric. Cotton Voile is known for its light weight, the fabric is mostly used in soft furnishing designing dresses. Commonly used for making or designing dresses.","1EG188-(4).jpg, 1EG188-(2).jpg, 1EG188-(3).jpg","printed cotton voile, voile prints, printed voile, cotton voil, printed cotton, fabric for suits, fabric for skirts, fabric for blouses, fabrc for tops, fabric for kurtis, fabric for palazzos, fabric for kaftans, fabric for skirts, fabric for dresses, 1EG188  ",no,in_stock,published 
Printed Rayon Fabric-2ZI84,Rayon ,Plain ,42 Inches,"Lightweight & Soft/ Used for making dresses, skirts, tops, kurtis, palazzo, kaftan etc.",100% Viscose,Green ,0.2,2ZI84,170 Per Meter ,170,rayons-modals>prints-rayon-modals | latest-fabrics | spring-summer,"Printed rayon fabric, suitable for making dresses, skirts, tops, kurtis, palazzo, tunics, kaftan, cushion covers etc.","Printed rayon fabric is a rayon based fabric. Rayon is a fiber that is neither totally natural not totally synthetic. Regenerated from cellulose, rayon is a manufactured fabric. Developed as a cheap substitute for silk. the fabric has been used in shirts as well as skirts, evening gowns and dresses of women.","2ZI84-(4).jpg, 2ZI84-(2).jpg, 2ZI84-(3).jpg, 2ZI84-(5).jpg","printed rayon, rayon prints, printed viscose, viscose prints, rayon, viscose, fabric for kurtis, fabric for tops, fabric for shirts, fabric for kaftans, fabric for skirts, fabric for dresses, fabric for blouses, fabric for palaazo, floral print, 2ZI84",no,in_stock,published 
Printed Rayon Fabric-1ZI337,Rayon ,Plain ,42 Inches,"Lightweight & Soft/ Used for making dresses, skirts, tops, kurtis, palazzo, kaftan etc.",100% Viscose,Multicolour ,0.2,1ZI337,260 Per Meter ,260,rayons-modals>prints-rayon-modals | latest-fabrics | spring-summer,"Printed rayon fabric, suitable for making dresses, skirts, tops, kurtis, palazzo, tunics, kaftan, cushion covers etc.","Printed rayon fabric is a rayon based fabric. Rayon is a fiber that is neither totally natural not totally synthetic. Regenerated from cellulose, rayon is a manufactured fabric. Developed as a cheap substitute for silk. the fabric has been used in shirts as well as skirts, evening gowns and dresses of women.","1ZI337-(4).jpg, 1ZI337-(2).jpg, 1ZI337-(3).jpg","printed rayon, rayon prints, printed viscose, viscose prints, rayon, viscose, fabric for kurtis, fabric for tops, fabric for shirts, fabric for kaftans, fabric for skirts, fabric for dresses, fabric for blouses, fabric for palaazo, floral print, 1ZI337",no,in_stock,published 
Printed Cotton Cambric-1Z4622,Cotton Cambric,Plain ,44 Inches,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.",100% Cotton ,Orange ,0.2,1Z4622,170 Per Meter ,170,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | trending-fabrics | spring-summer,"Printed cotton cambric is suitable for making dresses, skirts, tops, kurti, kaftan, palazzo, blouses, tunics, kids wear and more.","Printed cotton cambric is a plain weave cotton based fabric. One of the finest and most dense kinds of cloth, is a lightweight plain-weave cloth, known as batiste. It is used for making dresses and household items.","1Z4622-(4).jpg, 1Z4622-(2).jpg, 1Z4622-(3).jpg","printed cotton cambric, cotton cambric prints, printed cotton, cotton cambric, cotton prints, fabric for suits, fabric for skirts, fabric for blouses, fabrc for tops, fabric for kurtis, fabric for palazzos, fabric for kaftans, fabric for skirts, fabric for dresses, 1Z4622",no,in_stock,published 
Printed Cotton Cambric-1E369,Cotton Cambric,Plain ,44 Inches,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.",100% Cotton ,Multicolour ,0.2,1E369,130 Per Meter ,130,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | trending-fabrics | spring-summer,"Printed cotton cambric is suitable for making dresses, skirts, tops, kurti, kaftan, palazzo, blouses, tunics, kids wear and more.","Printed cotton cambric is a plain weave cotton based fabric. One of the finest and most dense kinds of cloth, is a lightweight plain-weave cloth, known as batiste. It is used for making dresses and household items.","1E369-(4).jpg, 1E369-(2).jpg, 1E369-(3).jpg","printed cotton cambric, cotton cambric prints, printed cotton, cotton cambric, cotton prints, fabric for suits, fabric for skirts, fabric for blouses, fabrc for tops, fabric for kurtis, fabric for palazzos, fabric for kaftans, fabric for skirts, fabric for dresses, 1E369",no,in_stock,published 
Printed Cotton Cambric-6764517,Cotton Cambric,Plain ,44 Inches,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.",100% Cotton ,Black & Grey ,0.2,6764517,160 Per Meter ,160,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | trending-fabrics | spring-summer,"Printed cotton cambric is suitable for making dresses, skirts, tops, kurti, kaftan, palazzo, blouses, tunics, kids wear and more.","Printed cotton cambric is a plain weave cotton based fabric. One of the finest and most dense kinds of cloth, is a lightweight plain-weave cloth, known as batiste. It is used for making dresses and household items.","6764517-(4).jpg, 6764517-(2).jpg, 6764517-(3).jpg","printed cotton cambric, cotton cambric prints, printed cotton, cotton cambric, cotton prints, fabric for suits, fabric for skirts, fabric for blouses, fabrc for tops, fabric for kurtis, fabric for palazzos, fabric for kaftans, fabric for skirts, fabric for dresses, 6764517",no,in_stock,published 
Printed Cotton Cambric-6412617,Cotton Cambric,Plain ,44 Inches,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.",100% Cotton ,Multicolour ,0.2,6412617,130 Per Meter ,130,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | trending-fabrics | spring-summer,"Printed cotton cambric is suitable for making dresses, skirts, tops, kurti, kaftan, palazzo, blouses, tunics, kids wear and more.","Printed cotton cambric is a plain weave cotton based fabric. One of the finest and most dense kinds of cloth, is a lightweight plain-weave cloth, known as batiste. It is used for making dresses and household items.","6412617-(4).jpg, 6412617-(2).jpg, 6412617-(3).jpg","printed cotton cambric, cotton cambric prints, printed cotton, cotton cambric, cotton prints, fabric for suits, fabric for skirts, fabric for blouses, fabrc for tops, fabric for kurtis, fabric for palazzos, fabric for kaftans, fabric for skirts, fabric for dresses, 6412617",no,in_stock,published 
Printed Cotton Cambric-114418,Cotton Cambric,Plain ,44 Inches,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.",100% Cotton ,Multicolour ,0.2,114418,190 Per Meter ,190,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | trending-fabrics | spring-summer,"Printed cotton cambric is suitable for making dresses, skirts, tops, kurti, kaftan, palazzo, blouses, tunics, kids wear and more.","Printed cotton cambric is a plain weave cotton based fabric. One of the finest and most dense kinds of cloth, is a lightweight plain-weave cloth, known as batiste. It is used for making dresses and household items.","114418-(4).jpg, 114418-(2).jpg, 114418 -(3).jpg","printed cotton cambric, cotton cambric prints, printed cotton, cotton cambric, cotton prints, fabric for suits, fabric for skirts, fabric for blouses, fabrc for tops, fabric for kurtis, fabric for palazzos, fabric for kaftans, fabric for skirts, fabric for dresses, 114418",no,in_stock,published 
Yarndyed Flannel Check Fabric-6211016,Yarndyed Flannel Check Fabric,Twill,58 Inches ,"Medium weight & soft/ Suitable for making shirts, skirts, tops, kurti, winter shirts and more.",100% Cotton ,Multicolour ,0.2,6211016,280 per meter,280,cotton>yarn-dyeds-checks-and-stripes | latest-fabrics | trending-fabrics | autumn-winter,"Brushed cotton check fabric, suitable for making dresses, skirts, shirts, tops, western kurti, western dresses etc.",Brushed cotton check fabric made of cotton on twill weave. Brushed cotton check is a mediumweight and soft fabric with one side brushed. Brushing is a mechanical process wherein a fine metal brush rubs the fabric to raise fine fibres from the loosely spun yarns to form a nap.,"6211016-(4).jpg, 6211016-(2).jpg, 6211016-(3).jpg","cottons, cotton checks, cotton yarndyed checks, checkered fabrics, yarndyed fabrics, yarn dyed fabrics, yarndyed cotton check, fabric for shirts, fabric for winter shirts, fabric for dresses, brushed checks, flannel checks, multicolour, grey, gray, blue, 6211016",no,in_stock,published 
